id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
32426202,Modern 2 Bedroom Walk in. 3 min from Subway !,9289171,Chaim,Brooklyn,Crown Heights,Entire home/apt,125,2,20,9.68,87
32426419,Upper west/huge confortable Central Park ColumbiaU,206758177,Miguel,Manhattan,Upper West Side,Entire home/apt,200,1,22,4.89,0
32439871,Bright room near shops and subway well located,79499558,Robertina,Queens,Jackson Heights,Private room,85,4,14,3.72,50
32441243,Comfortable apartment in the heart of Brooklyn.,243687825,Alejandro,Brooklyn,Crown Heights,Entire home/apt,104,1,28,6.13,174
32441769,Cozy Room in Huge place in Prospect Heights,10557160,Alex,Brooklyn,Crown Heights,Private room,50,3,10,2.19,0
32443972,Bright/Cozy 1 Bedroom Condo in Heart of Brooklyn!,243716532,Daniel,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,5,12,3.87,137
32445673,Sunny King-Sized Manhattan 1BR w/Views Awaits You!,28556029,Cheyenne,Manhattan,East Harlem,Entire home/apt,95,3,16,4.07,0
32446458,Bedroom near train station,243741999,Luz,Queens,Jackson Heights,Private room,42,2,20,4.48,80
32446696,Modern & Cozy 1 Bedroom Apt in the heart of NYC,241545382,Frankie,Manhattan,Hell's Kitchen,Entire home/apt,180,3,17,3.75,281
32447993,Private room in cute Greenwich Village Walk-up,50544293,Melissa,Manhattan,Greenwich Village,Private room,110,1,13,3.0,0
32450788,Artistic Modern Sanctuary  --  Spacious & Private,243787623,Howard,Brooklyn,Bushwick,Entire home/apt,90,7,10,2.26,66
32450910,Large Private Room near Central Park with Key,243026919,Kiara,Manhattan,East Harlem,Private room,79,1,16,7.38,93
32460177,Cozy and Hip Room in Brooklyn close to Subway (D),238119405,Julia,Brooklyn,Bushwick,Private room,51,1,11,2.41,166
32461960,Riverdale Pad,163737392,K,Bronx,Fieldston,Private room,64,1,11,3.47,358
32463145,BETTER SIDE OF BED-STUY,243875619,David,Brooklyn,Bedford-Stuyvesant,Private room,48,1,22,5.37,257
32466675,Beautiful  APT. mins from JFK/ mins from the city!,64106093,Jorge,Brooklyn,Cypress Hills,Entire home/apt,150,2,11,3.93,217
32474739,Sunny Modern Lux Private House with Parking,12593328,Jeromy,Brooklyn,East Flatbush,Entire home/apt,74,3,11,2.84,86
32475687,Two bedroom apartment close to subway,230205171,Lian,Bronx,Schuylerville,Entire home/apt,100,2,22,4.93,3
32477522,Brooklyn Hibiscus,126176275,Audrey,Brooklyn,East Flatbush,Private room,35,4,10,2.59,42
32479283,Large 1 bdrm free while musician owner is on tour,244008816,David,Manhattan,Upper West Side,Entire home/apt,120,1,19,4.45,65
32487006,JFK LUXURY APARTMENT #A,244082709,Jfk,Queens,Springfield Gardens,Entire home/apt,175,1,15,3.31,68
32490805,Spacious Apartment Near Central Park (Manhattan),151460365,King-Lyndon,Manhattan,East Harlem,Entire home/apt,100,2,16,3.58,8
32492270,JFK LUXURY BEDROOM # 5,244082709,Jfk,Queens,Springfield Gardens,Private room,75,1,29,6.35,163
32492359,JFK LUXURY APARTMENT #B,244082709,Jfk,Queens,Springfield Gardens,Entire home/apt,175,1,17,3.75,160
32492910,JFK LUXURY BEDROOM # 2,244082709,Jfk,Queens,Springfield Gardens,Private room,55,1,17,3.92,161
32493281,Cozy Bed in  Musician housing  (4/20 friendly),136943521,Shemar,Brooklyn,Bushwick,Shared room,30,1,11,2.34,157
32493396,JFK LUXURY BEDROOM # 3,244082709,Jfk,Queens,Springfield Gardens,Private room,65,1,14,3.23,177
32493667,JFK LUXURY BEDROOM # 4,244082709,Jfk,Queens,Springfield Gardens,Private room,85,1,14,3.89,163
32494256,Newly renovated 2 Bedroom Apartment,12674973,Victoria,Brooklyn,Clinton Hill,Entire home/apt,143,2,22,5.0,81
32495009,Spacious 3 bedroom apartment in WILLIAMSBURG,235115405,New York Italians,Brooklyn,Williamsburg,Private room,65,2,13,3.33,9
32499495,Carroll Gardens Charm with Magical Manhattan Views,67274316,Linsey,Brooklyn,Columbia St,Entire home/apt,175,2,30,7.14,73
32501003,"Clean private room near Central Park, NYC",14804867,Edna,Manhattan,Upper East Side,Private room,78,3,11,2.6,116
32501807,MANHATTAN Upper-West Luxury Home for 10 people,71276635,Joe,Manhattan,Washington Heights,Entire home/apt,285,1,17,4.08,261
32503407,Union SQ/Cozy & Quiet Room ! 5mins to Times SQ,145518739,Tommy,Manhattan,Gramercy,Private room,150,2,10,2.54,334
32518068,Super cute 1 bedroom apartment close to TimeSquare,7441368,Chris And Jamie,Manhattan,Hell's Kitchen,Entire home/apt,175,1,27,6.59,133
32518771,Sunny and cozy studio 30 min from Manhattan,1938828,Shay,Brooklyn,East Flatbush,Entire home/apt,85,6,12,3.33,215
32519790,The Fun Home,26178450,Cory,Manhattan,Hell's Kitchen,Private room,90,2,10,2.34,14
32520381,Newly renovated 2BR apt in brownstone Brooklyn,33159631,Emmanuel,Brooklyn,Carroll Gardens,Entire home/apt,199,2,17,5.05,31
32520602,"CLEAN, SAFE, AFFORDABLE",214863971,Elenora And Jason,Brooklyn,Flatlands,Private room,40,2,10,2.34,43
32523519,The Manhattan View,173009,Scott And Bea,Staten Island,Stapleton,Entire home/apt,125,2,10,3.19,252
32527598,Castle Nolita,138492193,Antonio,Manhattan,Little Italy,Entire home/apt,160,1,25,5.47,29
32530603,Lovely Spacious Apt close to Manhattan & Airports,244453286,Alba,Queens,Sunnyside,Entire home/apt,115,2,16,4.36,34
32531001,Luxurious Newly Renovated Apartment,41658748,Ben,Queens,Ditmars Steinway,Entire home/apt,175,2,16,4.03,331
32531409,"Luxury home, 2700 sq ft, 20 m to airports/City/LI!",168814318,Misha,Queens,Jamaica Estates,Entire home/apt,250,2,15,4.46,94
32541300,Bed-study Deluxe,148102066,Beauty,Brooklyn,Bedford-Stuyvesant,Private room,55,1,33,7.17,298
32545827,Garden apt. opposite historic Fort Greene Park,129581090,Amy,Brooklyn,Fort Greene,Entire home/apt,160,2,12,3.13,71
32546490,Dandy Budget Private Room,220149091,Peter,Brooklyn,Bedford-Stuyvesant,Private room,58,2,11,2.7,365
32547350,"Quiet & Elegant, 30 mins to midtown Manhattan!",56403037,Jane,Queens,Woodhaven,Shared room,35,1,11,4.52,53
32548384,Anny's Place,244581878,Ana,Manhattan,Washington Heights,Entire home/apt,50,2,16,4.25,51
32549039,Penthouse full floor 4 bedroom apartment,13196439,Cylia,Manhattan,Financial District,Entire home/apt,500,5,16,3.78,298
32549155,BK Home Away From Home,244596528,Mary Ann,Brooklyn,Bedford-Stuyvesant,Entire home/apt,126,1,11,5.16,52
32552560,East Village Super Cute 3 bdr / sleeps up to 8,33214549,Alexandre,Manhattan,East Village,Entire home/apt,369,1,10,3.75,97
32553129,Cozy Bushwick Nook,244635438,Adila,Brooklyn,Bushwick,Private room,39,1,15,3.36,13
32554699,1718双个房,119692067,Qiulan,Brooklyn,Sunset Park,Private room,50,1,10,3.16,71
32566536,SUBURBAN VIBES ONLY 25 MINS FROM BARCLAYS CENTER !,244733416,Jacqueline,Brooklyn,Canarsie,Entire home/apt,69,1,31,7.5,282
32569486,靓房,239139334,Fang,Queens,Bayside,Private room,39,1,16,3.61,142
32570888,Large apartment - Brooklyn Charm,66813379,Reuven,Brooklyn,Crown Heights,Entire home/apt,165,2,11,2.75,269
32572058,Private 2C Room in 4BR/2BA APT in Hell's Kitchen,137274917,David,Manhattan,Hell's Kitchen,Private room,115,1,16,3.75,217
32572203,Private 2D Room in 4BR/2BA APT in Hell's Kitchen,137274917,David,Manhattan,Hell's Kitchen,Private room,105,1,14,3.62,241
32574380,Lovely One bedroom apartment 20 min to Manhattan,244804004,C,Brooklyn,Greenpoint,Entire home/apt,99,4,10,2.36,19
32586373,The Heart of Williamsburg Brooklyn,244906527,Julia,Brooklyn,Williamsburg,Entire home/apt,120,2,15,3.52,292
32591885,Cozy room in plush apartment,32788431,Elo,Manhattan,East Harlem,Private room,79,2,14,3.56,97
32592596,Vibrant Bedroom in MidCentury Soho Apt,19638146,Brett,Manhattan,SoHo,Private room,95,1,17,5.37,74
32595490,Peaceful 2 Bedroom apartment in a private house,245003299,Yoselyn,Bronx,Clason Point,Entire home/apt,95,2,27,8.62,153
32609815,Bright Brooklyn Studio Minutes To Botanical Garden,8714863,Kelly,Brooklyn,Crown Heights,Entire home/apt,90,3,20,4.96,2
32610653,Cozy and Comfortable Vacation Apartment in Queens!,7831200,Temp,Queens,Maspeth,Entire home/apt,100,1,13,3.28,183
32611321,Amazing apartment close to midtown with skylight,27287203,Ben,Manhattan,Upper West Side,Private room,80,1,42,13.13,16
32611977,Mi casa es tu casa! Cozy & comfortable!,245160359,Arnol,Bronx,Belmont,Private room,40,2,28,6.72,84
32612731,"Clean, Sunny & Modern NYC Apartment !",61524764,Erica,Manhattan,Upper East Side,Entire home/apt,199,1,20,5.17,49
32613384,Gorgeous Luxury Brooklyn 1 Bedroom Apt,139145066,Kerri-Ann,Brooklyn,East New York,Entire home/apt,106,1,33,7.56,15
32616393,"2nd floor, Room# 5 (8'x12')",244817841,Aminul,Brooklyn,East New York,Private room,35,7,12,3.1,247
32617897,Big private room with backyard in hip Bushwick,215891351,Pablo,Brooklyn,Bushwick,Private room,43,2,17,4.05,68
32618476,Quiet space close to the city,72234136,Eliza Alex,Queens,Astoria,Private room,100,1,11,2.89,124
32634041,Beach suite,244964029,Anthony,Queens,Far Rockaway,Entire home/apt,147,4,20,4.92,107
32634220,U W S Sunny Queen size bedroom near Columbia UNI*,200261161,Davis,Manhattan,Upper West Side,Private room,80,1,16,3.64,0
32634304,Sonder | Stock Exchange | Modern Studio + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,Entire home/apt,211,2,15,4.21,325
32635018,Sonder | Stock Exchange | Central 2BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,Entire home/apt,376,2,10,2.46,276
32636472,"Private, Sunny Bedroom in Washington Heights",236908324,Christopher,Manhattan,Washington Heights,Private room,50,1,22,5.41,24
32638547,1.5 Bdrm In Hip Bed-Stuy Brownstone,16866694,Nikki,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,1,13,3.86,13
32638687,Rustic Williamsburg Loft,225087238,Roxanne And Stan,Brooklyn,Williamsburg,Entire home/apt,235,5,13,2.98,153
32640244,Amazing Astoria apt minutes away from Manhattan!,245399415,Andrzej,Queens,Astoria,Entire home/apt,180,1,12,2.98,82
32640768,Heavenly Harlem Haven,123810965,Carlton,Manhattan,Harlem,Private room,50,1,13,3.22,168
32643109,UWS Sunny Cozy room by C park & Columbia UNI**,200261161,Davis,Manhattan,Upper West Side,Private room,67,1,22,5.64,38
32646882,Cozy private room and bathroom in Times Square,102221050,Maybee,Manhattan,Hell's Kitchen,Private room,150,1,16,4.17,255
32661291,Large Bedroom with private sunroom Columbus Circle,2521127,Rick,Manhattan,Upper West Side,Private room,275,2,13,3.15,233
32663202,Cozy Chelsea Apartment,64433748,Abby,Manhattan,Chelsea,Shared room,65,1,19,4.45,208
32664528,5 Stops to 42nd St/Times Sqaure,57007752,Dinneal,Queens,Long Island City,Private room,55,2,15,3.88,114
32664982,"Your bright, spacious & central WILLIAMSBURG home!",8498596,Erika,Brooklyn,Williamsburg,Private room,95,2,14,3.44,32
32668712,BB+B  Brooklyn Brick & Brownstone/ Treetop terrace,521964,James And Siobhan,Brooklyn,Bedford-Stuyvesant,Entire home/apt,650,1,22,5.41,307
32669067,One of The Kind in NYC,102325214,Chris,Manhattan,Theater District,Entire home/apt,359,5,10,2.42,2
32670621,Heavens' Home,245655016,Cleo & Job,Brooklyn,Canarsie,Entire home/apt,168,1,10,2.46,83
32670715,Family Friendly 2 Bedroom Apartment with Parking.,105956343,Ali,Brooklyn,Sheepshead Bay,Entire home/apt,125,2,13,3.98,0
32672719,"Newest,sunny,room with separate entrance & balcony",245564705,Sergii,Brooklyn,Brighton Beach,Private room,85,1,18,4.43,222
32676112,Margarita's Room # 2 A unos minutos del JFK y LGA,214738765,Lucio,Queens,Richmond Hill,Private room,58,1,16,4.44,129
32676180,Large Private Suite in the Heart of Midtown,244559229,Stewart Hotel,Manhattan,Chelsea,Private room,100,1,22,7.67,315
32676181,Accessible Two Bedded Suite With Kitchen near MSG,244559229,Stewart Hotel,Manhattan,Chelsea,Private room,100,1,22,9.85,319
32678246,Private and Spacious Queen Room Across From MSG,244559229,Stewart Hotel,Manhattan,Chelsea,Private room,100,1,17,7.08,324
32678719,Enjoy great views of the City in our Deluxe Room!,244361589,Row NYC,Manhattan,Theater District,Private room,100,1,156,58.5,299
32678720,Great Room in the heart of Times Square!,244361589,Row NYC,Manhattan,Theater District,Private room,199,1,82,27.95,299
32678721,Nice Room 1 block away from Times Square action!,244361589,Row NYC,Manhattan,Theater District,Private room,100,1,38,14.62,295
32678725,Enjoy the Times Square experience with the family!,244361589,Row NYC,Manhattan,Theater District,Private room,249,1,22,7.59,283
32683422,Up to 4 people-Only steps away from Times Square!!,244370442,Paramount Hotel,Manhattan,Theater District,Private room,379,1,10,4.55,353
32683430,Private Bed and Essentials for NYC Solo Travelers,244370442,Paramount Hotel,Manhattan,Theater District,Private room,299,1,20,7.69,362
32695204,Beautiful  1 bedroom house near Verrazano bridge,144653854,Natalya,Staten Island,Arrochar,Entire home/apt,150,2,12,3.79,85
32697097,Gorgeous Bushwick Townhome,158891219,Peter,Brooklyn,Bushwick,Entire home/apt,300,2,10,2.83,112
32697582,Upper East Side Gem,69784014,William,Manhattan,Upper East Side,Entire home/apt,105,3,10,2.56,0
32697647,Spacious! 3 bed 2bath 5min JFK & Resorts Casino,199075581,Larry,Queens,Jamaica,Entire home/apt,135,1,23,8.52,121
32698909,Cozy Bronx Home ( 2 nd floor),241236910,Bernadette,Bronx,Wakefield,Private room,75,2,11,3.17,54
32699981,"HuGe, Bright Room.",144224025,Khaled,Brooklyn,Bushwick,Private room,45,1,14,3.23,189
32700870,Heart of NYC! 4BR Incredible Location!,245324678,Steven,Manhattan,Midtown,Entire home/apt,199,2,10,2.97,103
32701542,Lovely Spacious Home Close to Manhattan & Airports,244453286,Alba,Queens,Sunnyside,Entire home/apt,180,3,10,2.48,123
32702033,The Refinery,18170444,Sebastian,Brooklyn,Carroll Gardens,Private room,80,2,13,3.42,160
32711107,CentralPark/ Upper west /Columbia University,206758177,Miguel,Manhattan,Upper West Side,Entire home/apt,234,1,27,6.69,51
32718064,Artist Designed Garden Floor With Sunny Back Yard,15538629,Brigitte,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,3,12,4.0,301
32718483,3 - Private room in Yogi's BIG Midtown Manhattan,25059364,Yogi,Manhattan,Kips Bay,Private room,94,1,23,5.9,55
32725374,Bay Bungalow Bare-Minimum Occupancy,762610,Christopher,Queens,Arverne,Private room,35,3,11,2.73,54
32726051,Cozy bedroom in South Harlem’s restaurant row,4113106,Frederic,Manhattan,Harlem,Private room,80,1,17,4.21,177
32726513,"Quiet, Cozy, Oassis",246096171,Ramón Emilio,Brooklyn,Bedford-Stuyvesant,Private room,55,1,22,6.11,12
32726808,Stylish & Cozy Room Same Street As The Subway,219727469,Marcelo,Brooklyn,Bedford-Stuyvesant,Private room,75,1,17,4.51,227
32734625,Private Room in a chill home 20 mins to Manhattan,241390361,Melissa,Brooklyn,Bedford-Stuyvesant,Private room,55,2,22,5.2,45
32737169,Perfect UWS Furn. Rooms By Central Park & Transit,50741398,Jessica,Manhattan,Upper West Side,Private room,80,1,10,2.38,0
32741043,Private Room in Historical Clinton Hill/Ft Greene,18318834,Anika,Brooklyn,Clinton Hill,Private room,50,2,12,2.98,0
32742238,"Cozy cypress hill 1BR apt near jfk , bars & mta .",161514941,Maria,Brooklyn,Cypress Hills,Private room,38,1,10,2.46,365
32742915,SPECIAL! NYC Summer - Reserve LOW Prices,246194760,Noel,Queens,East Elmhurst,Private room,33,1,17,6.46,208
32744084,Sunny Bedroom in Williamsburg,118385679,Nina,Brooklyn,Williamsburg,Private room,50,1,12,3.13,13
32747955,"Charming BDR - 15min Manhattan-4min stn trains N,W",203890641,Vinicius,Queens,Ditmars Steinway,Private room,85,3,13,3.71,208
32749800,Nice Private Room in Manhattan,53725579,William,Manhattan,Washington Heights,Private room,45,1,25,5.95,205
32757476,Apartment 2,245394439,Joyce,Manhattan,Harlem,Entire home/apt,181,2,15,4.21,22
32759711,Worldclass Casa - Private Room - 5 min to JFK,115136074,Tina,Queens,Springfield Gardens,Private room,70,2,12,2.95,89
32765985,Cozy sofa-bed 2 in apartment!  Near to Manhattan !,243367528,Lucca & Paula,Queens,Astoria,Shared room,36,1,10,2.36,313
32777169,Beautiful Bedroom in Manhattan,53725579,William,Manhattan,Washington Heights,Private room,45,1,20,4.88,227
32780360,Beautiful & Clean 2B/2B near Times Square,145573505,Jasmine,Manhattan,Hell's Kitchen,Entire home/apt,400,2,19,6.2,95
32783365,Peaceful Sanctuary in the heart of the action,25312503,Gerrod & Rebecca,Manhattan,East Village,Entire home/apt,158,1,16,5.05,70
32783755,Cozy Boerum Hill Private 2 Bedroom Apartment,12680161,Tirinda,Brooklyn,Boerum Hill,Entire home/apt,175,1,12,3.13,40
32784434,Luxury Modern Grand Central 2 BR  Apt Sleeps 5,246331794,Anna,Manhattan,Murray Hill,Entire home/apt,300,1,29,7.13,247
32786180,Comfortable private single room (Queens),234393604,Sol,Queens,Middle Village,Private room,28,1,21,6.49,14
32788464,"Cozy, BRIGHT & AFFORDABLE STUDIO, heart of UES",53149725,Elena,Manhattan,Upper East Side,Entire home/apt,145,7,13,3.17,34
32789261,Spacious 2 bedroom apt in quiet area,246653349,Juan,Bronx,Baychester,Entire home/apt,101,2,11,3.4,46
32792151,Cozy Clean Two Bedroom Very near Fort Greene Park,246681878,Erica,Brooklyn,Fort Greene,Entire home/apt,145,1,19,5.18,30
32795950,Spacious Room in Beautiful Private House,246717334,Denise,Staten Island,Mariners Harbor,Private room,63,1,10,2.65,179
32798710,TW #8 Private Rm- 2nd Fl. Queen Bed  1 to 2 Guests,211136294,Sharon & Erika,Bronx,Schuylerville,Private room,62,1,14,6.36,229
32801214,TW #6 Private Suite 2nd Fl.  1 to 4 Guests,211136294,Sharon & Erika,Bronx,Schuylerville,Private room,150,1,24,8.37,247
32805276,Private room close to the Central Park,154843406,Eugene,Manhattan,Harlem,Private room,50,2,11,4.18,64
32805414,Stylish Room in Times Square near Broadway Shows,244370442,Paramount Hotel,Manhattan,Theater District,Private room,339,1,18,6.59,364
32811391,Amazing views in the center of it all. Look at the Empire State Building right from your bed!,246827568,Ang,Manhattan,Chelsea,Entire home/apt,290,2,14,3.96,149
32814524,Quiet & Clean Living Room in Astoria,1888085,Paulina,Queens,Astoria,Shared room,35,1,11,2.66,11
32816601,BROOKLYN 2BR RESIDENCE CLOSE TO TRAIN/Manhattan,120616904,Rhykel & Glenny,Brooklyn,Cypress Hills,Entire home/apt,135,2,20,5.56,297
32818195,HUGE Private Union Square/East Village Apartment,246886799,Morgan,Manhattan,East Village,Entire home/apt,250,2,12,3.16,32
32818383,Cozy clean quiet room with lock and key #1,146132198,Ronald And Cookie,Bronx,Wakefield,Private room,50,2,14,3.59,132
32818954,"Clean, Private BDR and BATHROOM in LES/Chinatown!",31147415,Ravi,Manhattan,Lower East Side,Private room,125,3,14,3.96,36
32819286,"Simple,clean,cozy room with lock and key #2 ,",146132198,Ronald And Cookie,Bronx,Wakefield,Private room,50,2,20,4.96,117
32820306,The Grand Clinton Hill AirBnB,29411897,Keith,Brooklyn,Bedford-Stuyvesant,Private room,70,1,18,4.7,142
32820849,Beckoning ”Bed-Stay” 2 BR Suite in Bed-Stuy,96311058,Donna,Brooklyn,Bedford-Stuyvesant,Entire home/apt,180,2,11,3.37,280
32821769,[NEWLY RENOVATED] -  SMACK DAB IN THE ❤️ of NYC,229496718,Shubham,Manhattan,Hell's Kitchen,Entire home/apt,489,3,10,2.68,81
32828305,2 - Private room in Yogi's BIG Midtown Manhattan,25059364,Yogi,Manhattan,Kips Bay,Private room,115,1,19,6.63,37
32828462,1 - Private room in Yogi's BIG Midtown Manhattan,25059364,Yogi,Manhattan,Kips Bay,Private room,69,1,24,6.43,35
32834423,"Comfy room in large, dog-friendly apt w/ balcony",4094038,Alex,Brooklyn,Williamsburg,Private room,65,2,13,3.25,25
